Marca temporal,Correo,UBICACION DEL BOSQUE URBANO,PROYECTO,ID CENSO ARBOREO,FECHA,COORDENADA NORTE,COORDENADA ESTE,NOMBRE COMUN,NOMBRE BOT�NICO,FAMILIA,ALTURA - EN METROS,DAP - EN CMS,DI�METRO DE LA COPA - EN METROS,GRADOS DE INCLINACI�N,RA�Z - ESTADO,ESTADO FITOSANITARIO,ESTADO DEL BIOTIPO,ESTADO DE CONSERVACI�N,LUMINOSIDAD QUE RECIBE,PORCENTAJE DE COMPETENCIA POR LUZ,ORIGEN,GREMIO DE AVES QUE BENEFICIA,ATRIBUTOS EST�TICOS,RELACI�N CON INFRAESTRUCTURA URBANA,��RBOL NOTABLE?,OTROS ATRIBUTOS,RECOMENDACI�N DE MANEJO,FOTOGRAF�AS,OBSERVACIONES,,,,,,
9/1/2022 12:29:20,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,151,01/09/2022,3.4417043,-76.5356249,Palma Washingtonia,Washingtonia filifera,Arecaceae,26,54,6,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,COPA,CA�DA DE HOJAS ,NO,ORNAMENTAL ,NO REQUIERE,https://drive.google.com/open?id=1MY6nVsH5yJa2hEoqLYGRj9aP1olg7TzD,,,,,,,
9/1/2022 12:31:51,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,152,01/09/2022,3.4416137,-76.5355796,Palma real de Cuba,Roystonea regia,Arecaceae,22,52,11,80,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,"COPA, CA�DA DE FRUTOS O FLORES",SI,"FRUTOS, HOJAS U OTRAS PARTES COMENTIBLES","PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1ayFq3OlIHp7EbDs2osO8TJgCtIRvwGX-,,,,,,,
9/1/2022 12:34:18,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,153,01/09/2022,3.4416294,-76.5355629,Araucaria,Araucaria excelsa,Araucariaceae,25,60,12,85,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=128OYaFmm1TSAK0a0JYGelCePUd3pDzDX,,,,,,,
9/1/2022 12:36:38,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,154,01/09/2022,3.4416659,-76.5354858,Palma Zancona,Syagrus sancona,Arecaceae,22,30,7,90,BUENO,BUENO,CONSERVADO,VULNERABLE,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,FRUG�VORAS,ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS Y HOJAS,NO,PAISAJ�STICO,ENDOTERAPIA,https://drive.google.com/open?id=17VgGnlvwcm2AjzuZShUu-fn4BDJ1Yp59,,,,,,,
9/1/2022 12:38:50,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,155,01/09/2022,3.4416565,-76.5354308,Gualanday,Jacaranda caucana,Bignoniaceae,7,10,3,75,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Occidente",60,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,NO REQUIERE,https://drive.google.com/open?id=1zRJv7lDnOTzGNVL3I7S4BwoxQDzG5N4C,,,,,,,
9/1/2022 12:40:46,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,156,01/09/2022,3.4416816,-76.5353731,Guayac�n Rosado,Tabebuia rosea,Bignoniaceae,15,45,16,85,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"SEMILLERAS, INSECTIVORAS","COLOR FOLLAJE, FLORACI�N",CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1PUxjC5khwvGshUiOqo-eouLbe5eRn6mc,,,,,,,
9/1/2022 12:43:23,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,157,01/09/2022,3.4415665,-76.5353218,"Acacia Amarilla, Acacia Robinia",Caesalpinia peltophoroides,Fabaceae,13,95,15,90,BUENO,REGULAR,CONSERVADO,NO EVALUADA,"Encima, Sur, Oriente, Occidente",20,Introducida,"INSECT�VORAS, NECTAR�VORAS",COLOR FOLLAJE O FLORACI�N,"COPA, CA�DA DE FLORES",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1zD5-yrIfq4vTRFfgQh4rb1HhJED-EGQd,,,,,,,
9/1/2022 12:51:59,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,158,01/09/2022,3.4422663,-76.5348172,Mango,Mangifera indica,Anacardiaceae,12,65,16,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,ENDOTERAPIA,https://drive.google.com/open?id=1E19ZBlflw-9TNtI2JUMReTZjC5FBg66J,,,,,,,
9/1/2022 12:54:38,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,159,01/09/2022,3.4423717,-76.5354677,"Acacia Amarilla, Acacia Robinia",Caesalpinia peltophoroides,Fabaceae,12,90,20,80,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Oriente, Occidente",30,Introducida,"INSECT�VORAS, NECTAR�VORAS",COLOR FOLLAJE O FLORACI�N,"COPA, CA�DA DE FLORES",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1jhtmdNgoA53FOAOdj6fhu0LxxAUprLOs,,,,,,,
9/1/2022 12:57:24,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,160,01/09/2022,3.442294,-76.535406,Mango,Mangifera indica,Anacardiaceae,15,90,18,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Oriente, Occidente",40,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=10HoBxddMtitBjer4y0ymn08Y64igkVxh,,,,,,,
9/1/2022 12:59:33,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,161,01/09/2022,3.4422147,-76.5353708,"Acacia Amarilla, Acacia Robinia",Caesalpinia peltophoroides,Fabaceae,15,110,18,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Oriente, Occidente",40,Introducida,"INSECT�VORAS, NECTAR�VORAS",COLOR FOLLAJE O FLORACI�N,"COPA, CA�DA DE FLORES",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1vL8qcV8eLsul0Xy6gXe6cyrlc_AhwwhM,,,,,,,
9/1/2022 13:01:52,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,162,01/09/2022,3.4421722,-76.5353711,Mango,Mangifera indica,Anacardiaceae,10,75,16,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Occidente",60,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1xDCIcpsR_-hrcOl2NW4ArNqbh0ITyyDj,,,,,,,
9/1/2022 13:04:25,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,163,01/09/2022,3.4421461,-76.5352551,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,15,165,25,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1dYw3oZuZkbUH_wgAdb4CAVIBZFkVbFm4,,,,,,,
9/1/2022 13:07:12,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,164,01/09/2022,3.4419651,-76.5347917,Ebano,Geoffroea spinosa,Fabaceae,5,35,8,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,PODA DE COPA,https://drive.google.com/open?id=1USgL52PyQ4iUlUO8_5-NrmdTnanvwX6a,,,,,,,
9/1/2022 13:09:48,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,165,01/09/2022,3.4420457,-76.5353436,Mango,Mangifera indica,Anacardiaceae,10,115,14,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Sur, Oriente, Occidente",20,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1Q65wNIVAPncIoW53bYc5KYaOm3w8E46m,,,,,,,
9/1/2022 13:12:22,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,166,01/09/2022,3.4419825,-76.535351,Gualanday,Jacaranda caucana,Bignoniaceae,13,57,14,80,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1ZAKOk6tdGajhml8Pg1ybF2xG5fjCs8qM,,,,,,,
9/1/2022 13:14:09,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,167,01/09/2022,3.4419376,-76.5353443,Chiminango,Pithecellobium dulce,Fabaceae,12,81,15,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"SEMILLERAS, NECTAR�VORAS","OLOR, ESTRUCTURA Y/O BIOTIPO","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1RYufstb80zQ8JWMEairTqPCN8se9SZbs,,,,,,,
9/1/2022 13:17:07,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,168,01/09/2022,3.4418814,-76.5352511,Mango,Mangifera indica,Anacardiaceae,12,70,14,85,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1NMX9rqlDb2ol3tZr2DK7vjaL36ffDV4m,,,,,,,
9/1/2022 13:19:47,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,169,01/09/2022,3.4418814,-76.5352512,Mango,Mangifera indica,Anacardiaceae,12,25,8,85,BUENO,REGULAR,CONSERVADO,NO EVALUADA,Encima,90,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,ENDOTERAPIA,https://drive.google.com/open?id=15XAF8WOHlShF7M091fo8npcAAofVeYo9,�rbol en conflicto con el ID 168 de especie mango,,,,,,
9/1/2022 13:22:36,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,170,01/09/2022,3.4416531,-76.5351867,Gualanday,Jacaranda caucana,Bignoniaceae,7,10,4,80,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,NO REQUIERE,https://drive.google.com/open?id=14UucWzI28IqOjat0E9kk9OE4OmeAi98I,,,,,,,
9/1/2022 13:24:34,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,171,01/09/2022,3.4416257,-76.5351746,Almendro,Terminalia catappa,Combretaceae,11,45,10,90,BUENO,REGULAR,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS O FLORES,NO,"FRUTOS, HOJAS U OTRAS PARTES COMESTIBLES",ENDOTERAPIA,https://drive.google.com/open?id=1GEd971fa8A7IYAdG__ggvUapB14UXSPu,,,,,,,
9/1/2022 13:26:23,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,172,01/09/2022,3.4416153,-76.5351726,Palma Botella,Roystonea oleracea,Arecaceae,12,52,8,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS,NO,,NO REQUIERE,https://drive.google.com/open?id=1YewcHIbe10xfynq_ao7VUhvyvX6PB-ZC,,,,,,,
9/1/2022 13:28:33,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,173,01/09/2022,3.4416039,-76.5350985,Guayac�n Rosado,Tabebuia rosea,Bignoniaceae,16,89,14,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"SEMILLERAS, INSECTIVORAS","COLOR FOLLAJE, FLORACI�N",CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1y-zx28Ut4np2OT0UiR88_ePiErq4GZWo,,,,,,,
9/1/2022 13:30:17,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,174,01/09/2022,3.4415798,-76.5351029,Mango,Mangifera indica,Anacardiaceae,13,95,12,80,BUENO,BUENO,CONSERVADO,NO EVALUADA,Encima,90,Introducida,FRUG�VORAS,COLOR FOLLAJE ,"CA�DA DE FRUTOS, COPA",NO,FRUTOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=14eZb4KkJqajnm96ZmRscvab8TE5TnK-z,,,,,,,
9/1/2022 13:32:49,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,175,01/09/2022,3.4415547,-76.5351123,Palma real de Cuba,Roystonea regia,Arecaceae,12,55,10,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Occidente",60,Introducida,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,"COPA, CA�DA DE FRUTOS O FLORES",SI,"FRUTOS, HOJAS U OTRAS PARTES COMENTIBLES",NO REQUIERE,https://drive.google.com/open?id=1Fy2Yc3YH_kGOTJtnXE-hyeisdStHu4ci,,,,,,,
9/1/2022 13:35:03,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,176,01/09/2022,3.4415467,-76.5350975,Guayac�n Rosado,Tabebuia rosea,Bignoniaceae,12,29,11,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Oriente",60,Nativa,"SEMILLERAS, INSECTIVORAS","COLOR FOLLAJE, FLORACI�N",CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,ENDOTERAPIA,https://drive.google.com/open?id=1U-o_4WbI1S0ODz15DHOijVAnrT2iaMVZ,,,,,,,
9/1/2022 13:36:49,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,177,01/09/2022,3.4415166,-76.5351103,Palma real de Cuba,Roystonea regia,Arecaceae,22,61,13,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,"COPA, CA�DA DE FRUTOS O FLORES",SI,"FRUTOS, HOJAS U OTRAS PARTES COMENTIBLES",ENDOTERAPIA,https://drive.google.com/open?id=1eYwlBSfepvzrUAmfs9D6VSOUvrSxBwM2,,,,,,,
9/1/2022 13:39:01,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,178,01/09/2022,3.4415005,-76.5351022,Guayac�n Rosado,Tabebuia rosea,Bignoniaceae,13,35,15,75,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Sur, Oriente, Occidente",20,Nativa,"SEMILLERAS, INSECTIVORAS","COLOR FOLLAJE, FLORACI�N",CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1EbVquAdCHuIcPJHf3rJNSUzojYRmo1NQ,,,,,,,
9/1/2022 13:41:17,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,179,01/09/2022,3.4414292,-76.5349507,Palma de vino,Attalea butyracea,Arecaceae,24,90,15,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1_hibrzOL6Qb8NBhq7d4AvGBo2UaZuJCf,,,,,,,
9/1/2022 13:43:20,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,180,01/09/2022,3.4414199,-76.5348685,"Acacia Amarilla, Acacia Robinia",Caesalpinia peltophoroides,Fabaceae,13,116,15,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Oriente, Occidente",20,Introducida,"INSECT�VORAS, NECTAR�VORAS",COLOR FOLLAJE O FLORACI�N,"COPA, CA�DA DE FLORES",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=13hD0ipyULae21EJF3MDhG2VGn2N5UGEn,,,,,,,
9/1/2022 13:45:50,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,181,01/09/2022,3.4414537,-76.5348414,"Acacia Amarilla, Acacia Robinia",Caesalpinia peltophoroides,Fabaceae,11,65,13,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Oriente",50,Introducida,"INSECT�VORAS, NECTAR�VORAS",COLOR FOLLAJE O FLORACI�N,"COPA, CA�DA DE FLORES",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1aVlIy87h9PH0bNQHCdpuBNbimX31vtIR,,,,,,,
9/1/2022 13:48:21,ing.sevillag@gmail.com,SANTA LIBRADA,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,182,01/09/2022,3.4415962,-76.534842,"Acacia Amarilla, Acacia Robinia",Caesalpinia peltophoroides,Fabaceae,15,125,18,85,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,"INSECT�VORAS, NECTAR�VORAS",COLOR FOLLAJE O FLORACI�N,"COPA, CA�DA DE FLORES",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1Mo9TKuixOiaiiU_djjC4ZPfYqG05tcLM,,,,,,,
9/6/2022 8:53:08,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240952,06/09/2022,877065.54,1065701.22,Ceiba,Ceiba pentandra,Malvaceae,12,65,12,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,SI,,"PODA DE COPA, LIMPIEZA, ENDOTERAPIA",https://drive.google.com/open?id=1PazkzFJX1ZXlVpcgXpGfDDVt3lWrYbWo,,,,,,,
9/6/2022 8:55:02,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240954,06/09/2022,877058.32,1065703.37,Bala de ca��n ,Couroupita guianensis,Lecythidaceae,14,60,13,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,ENDOTERAPIA,https://drive.google.com/open?id=1nqzfLh_mB-Zv31nAYQoF3Aaq_s8d6-3x,,,,,,,
9/6/2022 8:58:51,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240947,06/09/2022,877053.19,1065700.22,Cadmia,Cananga odorata,Annonaceae,9,30,8,70,BUENO,REGULAR,CONSERVADO,,"Encima, Norte, Oriente, Occidente",20,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1tTFq-oIAuwzM52M_TXcbD2MC3vMNNGbL,,,,,,,
9/6/2022 9:01:00,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240946,06/09/2022,877050.45,1065697.73,Vara Santa,Triplaris americana,Polygonaceae,13,27,12,80,BUENO,REGULAR,CONSERVADO,,"Encima, Norte, Oriente, Occidente",20,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1GdH-zd_NHruJRQQ6U-cLGfSN8uMQmTyt,,,,,,,
9/6/2022 9:03:22,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240945,06/09/2022,877045.49,1065701.5,Vara Santa,Triplaris americana,Polygonaceae,13,40,12,75,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=13f3FzuqyYOg4O1uaoskQIKhdy8-Q3g2x,,,,,,,
9/6/2022 9:07:17,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240953,06/09/2022,877062.99,1065704.02,Sam�n,Albizia saman,Fabaceae,16,110,36,75,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1XaSqgiO1M3HbLMkS94QITstfe-HP2wUD,,,,,,,
9/6/2022 9:09:00,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240942,06/09/2022,877042.26,1065713.02,Sam�n,Albizia saman,Fabaceae,13,60,28,70,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,Encima,89,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1KmSCiOx0LXlXMQFC-O9f-Ef3P3-yrw7_,,,,,,,
9/6/2022 9:11:27,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240939,06/09/2022,877033.56,1065710.61,Bala de ca��n ,Couroupita guianensis,Lecythidaceae,14,38,11,80,BUENO,BUENO,CONSERVADO,,"Encima, Sur, Occidente",40,,,,,NO,,ENDOTERAPIA,https://drive.google.com/open?id=12k8AYMPGJ0aJsNqzjjj-Yj4sYYmlDCyE,,,,,,,
9/6/2022 9:14:29,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240934,06/09/2022,877020.58,1065704.98,Caucho de la India ,Ficus elastica,Moraceae,15,220,25,70,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1GqRLjllEKhqmDCi_RMgOzmf1lv1oxIJS,,,,,,,
9/6/2022 9:17:05,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,240926,06/09/2022,876998.37,1065712.86,Sam�n ,Albizia saman,Fabaceae,18,104,35,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1gXbvu4PuVUhHpckjpbzzBcqJMxgVODW-,,,,,,,
9/6/2022 9:19:32,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,229181,06/09/2022,877031.54,1065731.79,Sam�n ,Albizia saman,Fabaceae,14,60,23,75,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1RDjjE-yev8_a--Q2fl3pNDY-ADBQuHbD,,,,,,,
9/6/2022 9:21:20,ing.sevillag@gmail.com,SAN LUIS,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,229184,06/09/2022,877021.47,1065728.57,Flor amarillo,Senna spectabilis,Caesalpiniaceae,12,35,12,70,BUENO,BUENO,CONSERVADO,,"Encima, Sur, Oriente, Occidente",20,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1cB5S57JpkKrRIFwUmqvU-ZuLRu9Y71iC,,,,,,,
